country_iso3_code,country_name,pre_log_real_gdp_pc,pre_real_gdp_pc_growth_mean,pre_real_gdp_pc_growth_slope,pre_real_gdp_pc_growth_volatility,pre_manufacturing_value_added_share,pre_trade_openness,pre_resource_rents,pre_institutional_quality,pre_export_concentration,pre_log_population,cluster_imputed_fields,missing_structural_variables
BIH,Bosnia and Herzegovina,8.427501254327861,0.041705729551412676,0.003116500214932129,0.011233741263318426,11.319670478699365,89.96842197950387,1.4276207907717948,-0.3083765166666664,0.08430331847415584,15.080598260585516,0,
BLM,Saint Barthélemy,,,,,,,,,0.3249599854346498,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
BLR,Belarus,8.702734093488298,-0.0029204740644793504,-0.001071536151221694,0.028836550152980048,21.71498157292335,126.34076045688299,1.4106421383098133,-0.6003764222222213,0.2722129241218724,16.06201863831157,0,
BLZ,Belize,8.698355115481851,-0.0046315331407750905,-0.01605697311430649,0.026637460633491556,7.049660804880616,104.20497261874284,1.839787961229862,-0.17222169166666643,0.15295931282356426,12.774092751480735,0,
BMU,Bermuda,11.5720310916245,-0.0005671968411757433,0.010087831421588906,0.025525256336609684,0.5006762945006772,74.16783226145068,0.0,1.0193070527777777,0.33641467194922736,11.05942432961424,0,
BOL,Bolivia,7.981364746309544,0.03466728702487583,-0.0057922156359000165,0.00972839604902543,10.437374903388069,70.22568838599626,7.825214535752664,-0.5829804027777775,0.15169762733848846,16.206787109161212,0,
BRA,Brazil,9.104637344842866,-0.0121244952830736,-0.0069173286846960355,0.029084000172438382,10.586923095977733,25.232113190041716,3.0751397315857347,-0.06271535555555537,0.06961655241739,19.117927164486755,0,
BRB,Barbados,9.938310997294442,-0.002367947831250916,0.005864367002957717,0.014153770763798852,5.467034266764351,,0.25412386028177475,1.020279822222222,0.10197603691522372,12.537590289330938,1,pre_trade_openness
BRN,Brunei,10.344488853357378,-0.025529651951315558,0.0073898233902709365,0.017332879879572143,1.5633810939557318,96.89905878353882,20.08397147804145,0.6582656222222223,0.21144669199919,12.946197796184512,0,
BTN,Bhutan,7.973167356513414,0.03809692180842905,0.0037079747727490164,0.028090866646251357,7.316963660503163,86.64068943678971,3.8294742630443164,0.4307426388888889,0.683168131987507,13.50940422802776,0,
BVT,Bouvet Island,,,,,,,,,0.5918000758987826,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
BWA,Botswana,8.748934220545607,0.029707720714226227,-0.011365187725928394,0.05752525572512355,7.305767360554076,108.74089908033606,1.1764522559606903,0.6768978305555556,0.21511023370992396,14.598053250856418,0,
CAF,Central African Republic,5.97186945678721,-0.07146544748951644,0.099686019767257,0.2171712721988499,19.965933240562133,47.5621942825049,12.14965348541034,-1.4970608694444412,0.14242051025990152,15.356322057527585,0,
CAN,Canada,10.677720974859874,0.009319686480569089,-0.000834897201294147,0.009749227622959315,10.099337489894472,64.30582223938865,1.1936909716038884,1.6330885749999997,0.5732653673458332,17.38765621341932,0,
CCK,Cocos (Keeling) Islands,,,,,,,,,0.23180901753546337,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
CHE,Switzerland,11.332967267005763,0.007195786341377186,-0.0005589480635918468,0.0029661717487577503,18.25890597673115,124.11453443149519,0.011381546786413252,1.8229255222222225,0.07358185179982,15.92316305493941,0,
CHL,Chile,9.494934356137847,0.00896351851549646,-0.005324712538520073,0.009284363420582545,9.833144262752093,61.727864916414084,6.024581331808116,1.0870290805555556,0.10272617201104094,16.705175817574418,0,
CIV,Côte d'Ivoire,7.468536430889671,0.054341813266360006,-0.01030474441384209,0.01877487312335052,11.604398052787168,55.212577587793184,3.7723096972955847,-0.7379074249999992,0.0472066287244168,17.032712784960168,0,
CMR,Cameroon,7.237020374835161,0.01813268535607069,-0.003931180706164006,0.007744502059555645,14.530010854907948,45.986789723688354,6.643547047521692,-0.9666086861111102,0.07365189234232106,16.924889646792266,0,
COD,Democratic Republic of the Congo,6.1604075678536825,0.019314037740111444,-0.017386151387215016,0.03412233084692157,15.44721312882905,67.5092187714623,23.81220653947128,-1.5517220222222186,0.20049348480550208,18.194813342826453,0,
COG,Republic of the Congo,7.749342012238482,-0.04164922512446108,-0.025609332393028258,0.05974510519033088,8.074859013177388,104.80709229022129,27.475425771859033,-1.0344941222222215,0.1851228489998,15.432212289561548,0,
COK,Cook Islands,,,,,,,,,0.22763983842582755,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
COL,Colombia,8.714817667502437,0.02117615128127177,-0.010750924972473059,0.017111684959086396,12.35487099868975,37.359266250455185,5.457555758625021,-0.29042880555555506,0.12134709403968517,17.661857738547003,0,
COM,Comoros,7.2008251348620504,0.00832461683370429,0.0002993229544345205,0.013340009996985324,7.257588351359445,39.06529799158277,2.178488483495918,-0.875388019444444,0.11962414728121175,13.485073129965244,0,
CPV,Cabo Verde,8.149324085215738,0.021430854310697002,0.011100353411947692,0.01949489991445472,4.90210588737583,92.92706496310875,14.272315716404073,0.5238410111111111,0.32790459055333815,13.1468434508889,0,
CRI,Costa Rica,9.36128029538044,0.025035466618665937,0.004258218172463891,0.007236466945262121,12.153210327999417,64.05169763275177,1.2454186440363366,0.6730396777777777,0.14672325283397206,15.382070304706781,0,
CUB,Cuba,8.92721335946226,0.021782632982306892,-0.0021629869456520146,0.015039422193114712,14.863912160979384,35.76160258559265,1.2322214582717685,-0.4910221944444427,0.09029924834743686,16.238475712227572,0,
CUW,Curaçao,9.875160569224589,-0.016717393768554346,0.00018820645624501503,0.004955607151381696,8.392448863894879,156.86361179793985,0.0,,0.13820710746555442,11.961311097575225,1,pre_institutional_quality
CXR,Christmas Island,,,,,,,,,0.35547619202102004,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
CYM,Cayman Islands,11.247943744606204,0.0016610495376621515,0.005241119878886831,0.009134110719680084,0.823762193682766,117.436583958714,0.0,0.9458224416666665,0.28426144324601993,11.01565308426123,0,
CYP,Cyprus,10.074907725936177,0.011057601487636149,0.030222516206785444,0.05184881691109617,4.312499613802366,131.40445291810468,0.029871762691827532,0.9419528805555556,0.05657732234276346,14.00608936507212,0,
CZE,Czechia,9.779996494871964,0.027635737947703732,0.009948036024471864,0.020147503874781415,22.937000260042698,149.61896489426866,0.39424868055442935,0.8980083027777778,0.11986750116742394,16.170956540496302,0,
DEU,Germany,10.642439570049534,0.012846493386540203,0.004175682465026101,0.00870437754988525,20.0935423958785,77.49724021964842,0.09929483426395484,1.5506363555555556,0.042700892079785675,18.215541330971764,0,
DJI,Djibouti,7.769803884514795,0.04831886901281779,-0.004540697354708273,0.007768427815522083,2.680812720397232,286.7376548291344,0.6633455871454718,-0.8061428722222216,0.17261032761561537,13.826187799587055,0,
DMA,Dominica,9.034418993591425,-0.013243982696026535,-0.009545740007931403,0.03590057380472654,4.670756445409384,,0.05403037220302678,0.628828661111111,0.12990905830044344,11.150755575126638,1,pre_trade_openness
DNK,Denmark,10.88021909907191,0.015437786468947223,0.004285897513062245,0.007320351358353892,12.212843266427017,103.66412936041382,0.8359257366322508,1.7580534027777779,0.06742239536090712,15.550831234850088,0,
DOM,Dominican Republic,8.794446536645603,0.046098337998303054,-0.0019468787320099522,0.013377871250446389,13.101326701537731,54.302906694560384,0.8944519258919792,-0.2793339416666665,0.2653345815347033,16.15444147077115,0,
DZA,Algeria,8.444147949860643,0.009696433453713738,-0.002390899372815139,0.010179165890460338,7.966707739186892,54.93642683541433,19.36746421072557,-0.7884154277777773,0.08862927293320173,17.494677080129538,0,
ECU,Ecuador,8.683911133555865,0.017965185697201846,-0.0072479263227465,0.03377453984377522,13.470000150148868,53.97381014540279,8.728668861740847,-0.5607828222222218,0.15368824353562277,16.597586972325953,0,
EGY,Egypt,8.102033526943385,0.013905574578247482,0.006105034279368351,0.010947133230670446,16.6134314622226,37.6549369152503,6.999437035937588,-0.8800146166666657,0.03787091169381588,18.404833743647885,0,
ERI,Eritrea,,,,,,,,-1.5205409361111097,0.3503952309181691,14.946151653771144,7,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents
ESP,Spain,10.15426897714124,0.020425632583287622,0.008354361126220691,0.019203765391233488,10.959462446530233,63.09337244877978,0.05655585643301974,0.8281381138888889,0.058895555634939284,17.655997239432796,0,
EST,Estonia,9.777517062400664,0.03152339176721632,0.006012880083479061,0.014231560181988855,13.666380886573416,155.4334475917335,1.6602626324391219,1.2047185833333331,0.07974801837595856,14.09109508415503,0,
ETH,Ethiopia,6.353295660864473,0.06868054129932535,-0.0026384164676409583,0.004760752913718671,4.566029980473934,38.87826168893275,12.604689395944675,-0.9129857194444434,0.061102716061814194,18.445293313014687,0,
FIN,Finland,10.675914981327244,0.00613053991141399,0.01206598322861246,0.019486429376569827,14.800742029281531,75.19435634380552,0.47815748012052134,1.8573132249999997,0.05403612334120614,15.51408593380308,0,
FJI,Fiji,8.506470583336181,0.04338565670333736,-0.001384809449328095,0.012011271170519689,10.9428213174355,,1.3145769181045381,-0.18949444999999968,0.09795260225093694,13.729471552061298,1,pre_trade_openness
FLK,Falkland Islands,,,,,,,,,0.5401085163197781,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
FRA,France,10.509835782888496,0.007699728929875249,0.0030948471375911784,0.005834007300472456,10.196187182505666,62.98679161306861,0.0433604202141901,1.1197444944444446,0.05535281948807555,18.010579172475346,0,
FRO,Faroe Islands,10.849350510526014,0.025851608027288364,-0.012224516572362351,0.026595839006141386,8.649507158651904,109.127483107321,0.0,,0.12261655634507518,10.797777317055115,1,pre_institutional_quality
FSM,Micronesia,7.957111996473458,-0.000801078776374986,0.014963454796228653,0.033089390134419264,0.41313757019220004,108.21079671217815,0.03370859501097297,0.26149401388888893,0.3189764588396284,11.595535289399356,0,
GAB,Gabon,8.844462795487546,0.001079886515039874,-0.009966473219831247,0.01616189557059931,17.13711399213505,79.27501284586425,23.350958235761933,-0.6387684055555551,0.09328331980179543,14.51029116024071,0,
GBR,United Kingdom,10.712172975370946,0.017231378057649138,0.0018209444477112631,0.006340009036128705,9.328709260751884,60.443988915287015,0.5269017950544334,1.400556175,0.05398980060753871,17.987577867906005,0,
GEO,Georgia,8.297200287122802,0.041514381233135465,-0.0012072030952948096,0.009769163087379655,8.961866350033867,95.50438897777371,0.6637204678097999,0.39476032499999997,0.06361577443588133,15.130430900007779,0,
GHA,Ghana,7.456320654905997,0.023105086706991428,0.002533941715028238,0.026377334495531188,10.056671672104263,72.11842585566019,11.424131016090646,0.049872419444444455,0.07919754387523888,17.160082583931516,0,
GIB,Gibraltar,,,,,,,,,0.2036555794822493,10.405750498621956,8,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality
GIN,Guinea,6.641989675094628,0.03750407907135465,0.018201163414994056,0.034073854260912285,10.913354960387666,88.23442956271104,16.164520508242884,-1.0565838611111096,0.13125020167964474,16.268633344147574,0,
GMB,The Gambia,6.438416756768535,-0.00326923982345253,0.008120088952929748,0.024724626752410283,5.712657816668955,48.298427316302316,5.923664910281141,-0.7034956305555552,0.22426548798768728,14.599990675893748,0,
GNB,Guinea-Bissau,6.469893306594794,0.014315799565559572,0.007606053186755689,0.020306362062750577,8.76929529118488,49.42333047959378,17.886203253378202,-1.2362467777777761,0.40589898211842046,14.38213011810486,0,
GNQ,Equatorial Guinea,9.146068187727666,-0.09462216088355113,-0.011700217370934811,0.04001824308275301,19.76678976152613,103.64249236891514,25.89613994795617,-1.2832512583333302,0.10400083010205892,14.169240674005174,0,
GRC,Greece,9.796723009722497,0.004713169413677676,0.005395635316758454,0.012816763180461672,8.02159696615094,65.26569444966343,0.13164947768307508,0.22976393888888882,0.04250689176627406,16.20199563983267,0,
GRD,Grenada,9.034711929194469,0.04267097776578375,0.0015204950612306366,0.019342276637826304,3.316876336881517,,0.0,0.4327776055555555,0.1106895930443138,11.646312766352937,1,pre_trade_openness
GRL,Greenland,10.714875100791971,0.013044515622265251,0.0010952015296153423,0.032207547526475054,4.298585408799751,89.52082713795191,0.062161554992202155,1.3048531333333333,0.3499734110114068,10.93921013884219,0,
GTM,Guatemala,8.249897975245064,0.016640656576751667,-0.0025728954978809764,0.006773704002753569,15.096194700802918,52.67725525669681,2.109820055145953,-0.6496640722222219,0.1517344604235876,16.57676921063643,0,
GUM,Guam,10.45610705767014,0.014133039168049777,-0.0025893804539916946,0.005916683347708197,,74.27728746772631,0.0,0.7489095805555556,0.20763881273288,12.014098088027337,1,pre_manufacturing_value_added_share
GUY,Guyana,8.643843888001948,0.020837517531061066,0.0018644450919791096,0.014045487121613161,5.683837754331514,,13.181249124081381,-0.3244929666666664,0.15216981278429054,13.536923821007926,1,pre_trade_openness
HKG,Hong Kong,10.646994624241092,0.02134716116241222,0.00011995284266561771,0.006541711083961914,1.227415849332978,406.1822115082289,0.004635892761092867,1.4276734444444443,0.11761139210622605,15.798270628558003,0,
HMD,Heard and McDonald Islands,,,,,,,,,0.6189460830448218,,9,pre_log_real_gdp_pc;pre_real_gdp_pc_growth_mean;pre_real_gdp_pc_growth_slope;pre_real_gdp_pc_growth_volatility;pre_manufacturing_value_added_share;pre_trade_openness;pre_resource_rents;pre_institutional_quality;pre_log_population
HND,Honduras,7.725137449475824,0.017069855920208533,0.005076188393128479,0.008250673715162807,17.34192228653102,109.89376595414757,1.8320024130979249,-0.7477519499999997,0.3331377324393722,16.02882997610885,0,
HRV,Croatia,9.420135547179774,0.027031371497858458,0.012984959485420965,0.022086739903230544,12.872203936574499,87.52983062934915,0.8563462839130708,0.3588980527777778,0.06956662502223253,15.242298304765006,0,
HTI,Haiti,7.246400387659221,0.011164902317657344,-0.0042095595424058215,0.010654666051513778,16.372424288333203,41.39557754708713,0.6335950583328683,-1.2423066888888867,0.6816269044357833,16.161459255543097,0,
HUN,Hungary,9.433082541405664,0.03654193613953964,0.0019261162888273913,0.009593816996024847,19.24885496201448,165.884269553732,0.38738569863105576,0.5122018638888889,0.09559384362902039,16.09974642183168,0,
IDN,Indonesia,8.079920373817043,0.038551861654876694,-0.0003636537151198602,0.0020658120999230427,20.870600710104384,44.169154279066085,4.159477334782088,-0.24412163055555533,0.06427577663814031,19.376777183676566,0,
IND,India,7.338979914908141,0.05879671182412967,0.001962839676103278,0.007730294001034668,15.316641046707916,46.88465599269315,2.6700966924513914,-0.20538515277777702,0.046171851047633265,21.000478007990328,0,
IRL,Ireland,10.948564231672838,0.07832477636901806,0.004966063261893309,0.08311063174730829,26.324232065072334,216.33256999677283,0.05464514339239584,1.4119659833333333,0.10869304043368648,15.361980719216902,0,
IRN,Iran,8.540628658040413,0.01288362407370478,0.01226076865871731,0.04230133861793482,14.766080232008369,43.16383471916566,19.4600242183807,-0.9370210861111091,0.128003908619402,18.223467497833866,0,
IRQ,Iraq,8.427439595652094,0.015282028384065071,-0.0015764544003317087,0.05573188952600949,2.2498251704729166,65.6603651728427,42.03466225670243,-1.3570835583333298,0.1287966618297447,17.419878856419967,0,
ISL,Iceland,10.884613976268739,0.0235059300602515,0.0008455923483355528,0.015396761688397773,10.516387414524727,94.07107195752683,0.00030695607153018335,1.499982311111111,0.10625896227494426,12.70735630088508,0,
ISR,Israel,10.498368396051042,0.01775202892898342,0.0009720633913034174,0.008946249312278836,12.63055799762085,61.464924697131885,0.22660063166862418,0.7019026833333335,0.12173946698468734,15.931721099195514,0,
ITA,Italy,10.336033243378408,0.0043594606987547024,0.009062406842796062,0.01535753379103513,14.182797271605367,55.137339396552996,0.10946466353960255,0.4829863527777778,0.04694562630704236,17.913099935872467,0,
JAM,Jamaica,8.590192603852119,0.011120583226187008,0.006029479994605341,0.01071397629993848,7.569204376394377,,1.5797365178966816,0.1078214388888889,0.13784442161933527,14.843810023137623,1,pre_trade_openness
JOR,Jordan,8.34967051411733,-0.03427996002779068,0.009086125730500534,0.026155965213710986,17.037714617242965,102.17602530785376,1.462913616445048,-0.0785582888888887,0.08834456669231205,16.00944849434539,0,
JPN,Japan,10.454306527639467,0.013516319937838616,-0.00039873982406980166,0.007079186073330466,19.761074338916718,33.840330484836834,0.027327531369707152,1.3796040833333334,0.08718775752154989,18.66171374175764,0,
KAZ,Kazakhstan,9.21776128093128,0.01751417192822764,-0.006944972247023383,0.020779600728518418,10.819953749203135,62.38168163335385,15.45192821755596,-0.47044331388888866,0.07979930252589255,16.703502844330302,0,
KEN,Kenya,7.29126269798228,0.019894423475377822,3.348032057691697e-05,0.005969536775075044,10.015533830211814,42.741047673114366,2.6506365482003162,-0.6385527499999992,0.05223448156169888,17.6554706067072,0,
KGZ,Kyrgyzstan,6.991960110308066,0.03204844240212257,-0.011002526065682357,0.028002370201348676,14.331982359930784,119.3719158508935,5.332401808700226,-0.7238058638888881,0.15011532755354332,15.602587550531988,0,
KHM,Cambodia,7.317096454103949,0.06063123727429307,0.0005656444345483069,0.0033595796863612067,22.111836971774167,122.0087164050495,2.0620534680734486,-0.8312067999999985,0.09071668850334193,16.556701297636245,0,
KIR,Kiribati,7.367165452485879,0.04606172933275747,-0.0023164460765158572,0.036490374415981235,5.016974721851011,103.13637563095294,0.075393324600945,0.17517496388888895,0.4034106289850998,11.66253364989334,0,
KNA,Saint Kitts and Nevis,9.896354644523715,0.03521310489002971,-0.013816217304755353,0.03022103344692902,6.525014572752568,,0.0,0.7765726305555556,0.34527924696036294,10.759330848370839,1,pre_trade_openness
KOR,South Korea,10.304057461039948,0.02698062786309201,0.0008123484629189889,0.0027921828528741743,28.208207885811618,83.51651564607089,0.057620645468813035,0.8385283694444444,0.10169529926432243,17.743931372560557,0,
KWT,Kuwait,10.324984179188043,-0.04325083536688048,-0.00688502486945342,0.025740488581361774,6.511271860636524,98.55863725958505,45.815773846789654,-0.07953848333333319,0.0967180295285699,15.134646750605995,0,
LAO,Laos,7.627377113664259,0.056297964122966525,-0.003169005765824069,0.005073090580765629,8.215336808438343,91.26284479295198,7.939413176592793,-0.7005929472222207,0.2750435552083162,15.726269156949037,0,
LBN,Lebanon,9.011357387375048,-0.01429188105052468,0.029432673860356234,0.0515863716465998,7.856309079145626,77.09251279876644,0.0019017573874799834,-0.7222068916666661,0.051345828456688024,15.612411451756016,0,
LBR,Liberia,6.534005889571816,-0.0009212452156523554,-0.013526935635277914,0.03777374599678461,,,23.691348824632367,-0.6988095861111102,0.11173882804620512,15.343533812967756,2,pre_manufacturing_value_added_share;pre_trade_openness
LBY,Libya,9.093699102962551,-0.05782963198294091,0.12187205364700615,0.21333244364124376,3.40721145316641,71.10793534323095,31.44320212930646,-1.576866369444442,0.1194890700075613,15.682098702448288,0,
LCA,Saint Lucia,9.260574729245642,0.008255413415028912,0.012503093624650807,0.022345614516459816,2.8740954425348417,,0.02081118282703077,0.6926177722222223,0.16105888705777568,12.069640392822889,1,pre_trade_openness
LKA,Sri Lanka,8.284774162795399,0.048269385078487305,-0.004762497756912532,0.013920957664591805,17.0076528945544,46.84330587818823,0.11360975384287646,-0.2552046194444442,0.09019800787903787,16.861243863458157,0,
LSO,Lesotho,7.009988971832535,0.002093464233650799,-0.008483663233421567,0.02704822031708657,13.612405569634701,137.04522210471782,5.8628669152949415,-0.19846776944444422,0.2860130070690735,14.55431331725781,0,
LTU,Lithuania,9.546450221972597,0.045269725239186084,0.0009219623849991642,0.008363048355093657,17.41578088403413,145.72668285340467,0.41534694028958036,0.8365310833333334,0.05557783804792013,14.886877166426451,0,
LUX,Luxembourg,11.5716963655316,0.005017290901574256,-0.0013968444444103654,0.01417086286233586,4.981591980414796,336.5187617394693,0.045460278756494436,1.7513236194444444,0.1105710416076192,13.240424350172498,0,
LVA,Latvia,9.477709689604326,0.036709870471296924,0.002584932929239456,0.006736951975854337,11.079995345565417,128.55924616492752,1.1501183643519193,0.7032292694444444,0.07456648112254648,14.501851655961858,0,
MAC,Macao,11.316883115981836,-0.04171045570158398,0.01276044629111582,0.14856813484886194,0.5026330800670195,118.5437654820575,0.0006877861849738501,0.8773725805555556,0.3455796026320899,13.337596750659031,0,
MAR,Morocco,8.03324507787982,0.020451449580444248,-0.0001375727444138276,0.017438061890017544,14.767141492149435,72.75968656113457,3.8960234543456345,-0.35199684166666656,0.09921487207208267,17.35347485743484,0,
MDA,Moldova,7.9148226228322995,0.051149693846431,-0.004969179803356587,0.02982497844904041,10.322824857989138,92.13608134779963,0.2692080929696061,-0.36268674722222155,0.09038840019518031,14.855225364777118,0,
