dv,dropped_country,coef_z_eci_pe,pvalue_z_eci_pe,delta_vs_full
DV1_GVC_Linkage_Change,KAZ,0.3411437639089667,0.4258382406808058,-0.010759756764065542
DV1_GVC_Linkage_Change,KHM,0.35811646032645095,0.4036267251501061,0.006212939653418681
DV1_GVC_Linkage_Change,KOR,0.4563809095960262,0.28984011193628245,0.10447738892299391
DV1_GVC_Linkage_Change,LAO,0.3441354673954007,0.41761235365619,-0.007768053277631581
DV1_GVC_Linkage_Change,LTU,0.35581730019809754,0.40312452933334575,0.003913779525065275
DV1_GVC_Linkage_Change,LUX,0.3472158458128691,0.4181418380827927,-0.0046876748601631935
DV1_GVC_Linkage_Change,LVA,0.3500652382661741,0.410487834411544,-0.0018382824068581827
DV1_GVC_Linkage_Change,MAR,0.3497034643423232,0.41019489226393335,-0.002200056330709077
DV1_GVC_Linkage_Change,MEX,0.3504553609233318,0.4148854674105382,-0.0014481597497004728
DV1_GVC_Linkage_Change,MLT,0.350737744312987,0.4107620622331515,-0.0011657763600452786
DV1_GVC_Linkage_Change,MYS,0.3631747693300091,0.3972309063667733,0.011271248656976818
DV1_GVC_Linkage_Change,NLD,0.35269247390022423,0.4070271638848507,0.0007889532271919686
DV1_GVC_Linkage_Change,NOR,0.3383597351084943,0.4233217664828718,-0.013543785564537947
DV1_GVC_Linkage_Change,NZL,0.3533982587385329,0.40603829223340626,0.001494738065500656
DV1_GVC_Linkage_Change,PAK,0.35807816657928526,0.4148196999170233,0.006174645906252996
DV1_GVC_Linkage_Change,PER,0.5331970056478437,0.11526537900338923,0.1812934849748114
DV1_GVC_Linkage_Change,PHL,0.35210416082685525,0.40611932330721845,0.00020064015382298406
DV1_GVC_Linkage_Change,POL,0.34849924961805756,0.41142373334961846,-0.0034042710549747057
DV1_GVC_Linkage_Change,PRT,0.35317666224039523,0.40654833060597106,0.0012731415673629676
DV1_GVC_Linkage_Change,ROU,0.35182575677942435,0.40764627443809964,-7.776389360791836e-05
DV1_GVC_Linkage_Change,RUS,0.33442954267114294,0.43086938439386824,-0.017473978001889323
DV1_GVC_Linkage_Change,SAU,0.3527662766269959,0.39944756087940214,0.0008627559539636231
DV1_GVC_Linkage_Change,SEN,0.34821592226540904,0.4135940527187346,-0.003687598407623227
DV1_GVC_Linkage_Change,SGP,0.34599179983906037,0.41717894283522083,-0.005911720833971901
DV1_GVC_Linkage_Change,SVK,0.3519315802364661,0.4078500233020713,2.805956343382432e-05
DV1_GVC_Linkage_Change,SVN,0.35130940283774886,0.40904587720018526,-0.0005941178352834031
DV1_GVC_Linkage_Change,SWE,0.3535052512641371,0.4057960477864868,0.0016017305911048552
DV1_GVC_Linkage_Change,THA,0.35284927235342023,0.4069934939997344,0.0009457516803879629
DV1_GVC_Linkage_Change,TUN,0.35084042403913457,0.4093088271453442,-0.0010630966338976977
DV1_GVC_Linkage_Change,TUR,0.35081875279592156,0.4083450141691618,-0.0010847678771107039
DV1_GVC_Linkage_Change,UKR,0.3497855392047284,0.4119996872950603,-0.0021179814683038867
DV1_GVC_Linkage_Change,USA,0.3495735834210718,0.4112961108659712,-0.0023299372519604566
DV1_GVC_Linkage_Change,VNM,0.3478716905014241,0.4110313460203451,-0.004031830171608186
DV1_GVC_Linkage_Change,ZAF,0.3540723108354182,0.40386096866236054,0.002168790162385914
